X,Y,OBJECTID,BSID,LNG,LAT,X_COORD,Y_COORD,STATUS,ROUTES,STOPNAME,DIR,GPS_YEAR,GPS_DATE,DISTANCE_FROM_STREET,BETWEEN_STREET_DISTANCE,Z_ELEVATION,DISTRICT,CITY,PARCEL_ID_NUMBER,POSTAL,PID,COUNTY,LOCATION,TEAMBOUNDARY,PICTURE,SE_ANNO_CAD_DATA,CORNER,RUNBOARD,COMMENTS,ON_STREET,AT_STREET,BETWEEN_STREET,STATION_ID,HUBABBR,HUBNAME,SBOARDS,STOPNAME_BSID
-11676337.0221,4830774.0582,7930717,25599,-104.89031,39.757555,3171414.12196701,1701394.72965601,active,105,Central Park Blvd & 29th Ave,N,2005,2005/05/01 00:00:00+00,50,,0,B,Denver,0128404038000,80238,0,Denver,N,East,,,SE,,ON MEDIAN OF PARKWAY,Central Park Blvd,E 29th Ave,,,,,0,Central Park Blvd & 29th Ave (Stop No. 25599)
-11687518.5091,4825495.3035,7930718,12323,-104.990755,39.721091,3143248.82845959,1687938.32164599,active,52,Bannock St & W 3rd Ave,N,2002,2002/03/01 00:00:00+00,55,,0,C,Denver,,80223,0,Denver,F,West,,,NE,,,Bannock St,W 3rd Ave,,,,,0,Bannock St & W 3rd Ave (Stop No. 12323)
-11688736.9026,4832508.6762,7930719,14990,-105.0017,39.769533,3140073.28045613,1705566.93869392,active,"19, 52",Lipan St & W 38th Ave,N,2002,2002/03/01 00:00:00+00,130,,0,C,Denver,,80211,0,Denver,F,West,,,NE,,,Lipan St,W 38th Av,,,,,0,Lipan St & W 38th Ave (Stop No. 14990)
-11688751.818,4832498.9736,7930720,14991,-105.001834,39.769466,3140035.74695854,1705542.32618491,active,"19, 52",Lipan St & W 38th Ave,S,2002,2002/03/01 00:00:00+00,45,,0,C,Denver,,80211,0,Denver,N,West,,,NW,,,Lipan St,W 38th Av,,,,,0,Lipan St & W 38th Ave (Stop No. 14991)
-11710323.8589,4828045.7553,7930721,15728,-105.19561889,39.73871116,3085600.11994,1694098.68096,active,16,South Golden Rd & Utah St {1109},E,2011,2011/11/29 00:00:00+00,75,,0,L,Golden,ROW,80401,-1,Jefferson,F,West,,,SW,,AUGUST 2011,S Golden Rd,Utah St,,,,,0,South Golden Rd & Utah St {1109} (Stop No. 15728)
-11678452.8706,4840382.8437,7930722,19282,-104.909317,39.82388,3165913.29601955,1725519.51913152,active,49,70th Ave & Newport St,W,2002,2002/03/01 00:00:00+00,125,,0,K,Commerce City,,80022,0,Adams,F,North,,,NW,,,E 70th Av,Newport St,,,,,0,70th Ave & Newport St (Stop No. 19282)
-11683946.1566,4834315.0107,7930723,19283,-104.958664,39.782004,3152143.59199472,1710178.93914915,active,"48, 44",47th Ave & Josephine St,W,2002,2002/03/01 00:00:00+00,140,,0,B,Denver,,80216,0,Denver,F,West,,,NW,,,E 47th Ave,Josephine St,,,,,0,47th Ave & Josephine St (Stop No. 19283)
-11698906.2741,4847722.7636,7930724,19292,-105.093053,39.874501,3114222.64622032,1743676.40088528,active,76,Wadsworth Pkwy & Independence Dr,NW,2002,2002/03/01 00:00:00+00,50,,0,J,Westminster,ROW,80021,0,Jefferson,F,North,,,NE,,,Wadsworth Pkwy,Independence Dr,,,,,0,Wadsworth Pkwy & Independence Dr (Stop No. 19292)
-11680244.001,4828237.8409,7930725,19294,-104.925407,39.740038,3161587.10717768,1694949.61889473,active,"15L, 15",Colfax Ave & Glencoe St,E,2002,2002/03/01 00:00:00+00,75,,0,A,Denver,,80220,0,Denver,F,East,,,SE,,,E Colfax Av,Glencoe St,,,,,0,Colfax Ave & Glencoe St (Stop No. 19294)
-11695404.607,4819883.3203,7930726,19298,-105.061597,39.682304,3123389.57172255,1673705.84287274,active,21,W Jewell Ave & S Harlan Cir,W,2002,2002/03/01 00:00:00+00,75,,0,D,Lakewood,ROW,80232,0,Jefferson,F,West,,,NW,,,W Jewell Av,W Iliff Dr,,,,,0,W Jewell Ave & S Harlan Cir (Stop No. 19298)
-11695651.2905,4835621.838,7930727,19301,-105.063813,39.791025,3122575.72674444,1713306.03487769,active,52,W 52nd Ave & Ingalls St,E,2002,2002/03/01 00:00:00+00,100,,0,C,Denver,ROW,80002,0,Denver,F,West,,,SE,,,W 52nd Av,Ingalls St,,,,,0,W 52nd Ave & Ingalls St (Stop No. 19301)
-11682901.1999,4835624.7388,7930728,19302,-104.949277,39.791045,3154761.83050585,1713488.14940928,active,48,52nd Ave & Adams St,W,2002,2002/03/01 00:00:00+00,175,,0,B,Denver,,80216,0,Denver,F,East,,,NW,,,E 52nd Av,Adams St,,,,,0,52nd Ave & Adams St (Stop No. 19302)
-11677819.9092,4817668.4497,7930729,19304,-104.903631,39.66699,3167885.54456482,1668380.884353,active,46,S Quebec St & Yale Ave,SE,2002,2002/03/01 00:00:00+00,137,,0,E,Denver,,80231,0,Denver,F,East,,,SW,,,S Quebec St,E Yale Av,,,,,0,S Quebec St & Yale Ave (Stop No. 19304)
-11677874.6752,4817768.6689,7930730,19305,-104.904123,39.667683,3167745.38648892,1668632.40197337,active,46,Yale Ave & S Quebec St,W,2002,2002/03/01 00:00:00+00,129,,0,E,Denver,,80224,0,Denver,F,East,,,NW,,,E Yale Av,S Quebec St,,,,,0,Yale Ave & S Quebec St (Stop No. 19305)
-11719961.3612,4873456.6383,7930731,19308,-105.282194,40.051684,3060979.58667899,1808041.76200136,active,"Y, SKIP",Broadway & Tamarac Ave,S,2002,2002/03/01 00:00:00+00,20,,0,O,Boulder,,80304,0,Boulder,N,North,,,NW,,,Broadway,Tamarac Ave,,,,,0,Broadway & Tamarac Ave (Stop No. 19308)
-11717124.9419,4863137.0987,7930732,19310,-105.256714,39.980687,3068182.52380797,1782195.01923786,active,"204, SKIP",Table Mesa Dr & Ithaca Dr,NE,2002,2002/03/01 00:00:00+00,125,,0,O,Boulder,,80305,0,Boulder,F,North,,,NE,,,Table Mesa Dr,Ithaca Dr,,,,,0,Table Mesa Dr & Ithaca Dr (Stop No. 19310)
-11691825.0137,4819280.1636,7930733,13591,-105.029441,39.678134,3132447.7443633,1672232.17071994,active,21,W Evans Ave & S Irving St,E,2002,2002/03/01 00:00:00+00,65,,0,D,Denver,,80219,0,Denver,F,West,,,SE,,,W Evans Av,S Irving St,,,,,0,W Evans Ave & S Irving St (Stop No. 13591)
-11691903.1622,4819291.3027,7930734,13592,-105.030143,39.678211,3132250.00986475,1672259.19573362,active,21,W Evans Ave & S Irving St,W,2002,2002/03/01 00:00:00+00,100,,0,D,Denver,,80219,0,Denver,F,West,,,NW,,,W Evans Av,S Irving St,,,,,0,W Evans Ave & S Irving St (Stop No. 13592)
-11679472.3352,4819317.3369,7930735,13593,-104.918475,39.678391,3163680.24187663,1672506.64004221,active,21,Evans Ave & S Jasmine St,E,2002,2002/03/01 00:00:00+00,68,,0,A,Denver,,80222,0,Denver,F,East,,,SE,,,E Evans Av,S Jasmine St,,,,,0,Evans Ave & S Jasmine St (Stop No. 13593)
-11679563.1692,4819336.1384,7930736,13594,-104.919291,39.678521,3163450.2650379,1672552.52382634,active,21,Evans Ave & S Jasmine St,W,2002,2002/03/01 00:00:00+00,112,,0,A,Denver,,80222,0,Denver,F,East,,,NW,,,E Evans Av,S Jasmine St,,,,,0,Evans Ave & S Jasmine St (Stop No. 13594)
-11664055.051,4864005.2423,7930737,25878,-104.77997917,39.98666251,3201771.51407,1785080.22458,active,520,Bridge St & S Telluride St {1201},E,2010,2010/03/12 00:00:00+00,90,,0,K,Brighton,,80601,0,Adams,F,North,http://gadget/busstops/shelterphotos/25878.jpg,,SE,,,Bridge St,N Telluride St,,,,,0,Bridge St & S Telluride St {1201} (Stop No. 25878)
-11677438.4131,4802443.3233,7930738,25880,-104.900204,39.561629,3169103.65765747,1630009.99734903,active,402L,Park Meadows Dr & S Quebec St {1401},E,2005,2005/05/01 00:00:00+00,1200,,0,G,Lone Tree,223104299006,80124,0,Douglas,F,East,,,SE,,AT SAM`S CLUB,Park Meadows Dr,S Quebec St,,,,,0,Park Meadows Dr & S Quebec St {1401} (Stop No. 25880)
-11698740.0751,4837228.9196,7930739,22660,-105.09156,39.802117,3114760.25128663,1717310.3048122,active,52,W 58th Ave & Carr St,W,2002,2002/03/01 00:00:00+00,130,,0,L,Arvada,ROW,80004,0,Jefferson,F,West,,,NW,,,Ralston Rd,Carr St,,,,,0,W 58th Ave & Carr St (Stop No. 22660)
-11716669.5357,4893067.4491,7930740,22661,-105.252623,40.1864,3069124.97182319,1857143.57781876,active,Y,US 36 & Pointe View Dr,S,2002,2002/03/01 00:00:00+00,75,,0,O,Longmont,,80503,0,Boulder,A,North,,,,,3500 FT FS HYGIENE RD11730 POINTE VIEW DR,*Ae Koening Conf Ctr,,,,,,0,US 36 & Pointe View Dr (Stop No. 22661)
-11676308.7459,4823852.7782,7930741,22668,-104.890056,39.709741,3171602.47100223,1683978.48223005,active,"3L, 3",8500 Block Alameda Ave,SE,2002,2002/03/01 00:00:00+00,800,3220,0,E,Denver,,80247,0,Denver,M,East,,,,,BY NEWSPAPER BOXES,E Alameda Av,Fairmount Dr,,,,,0,8500 Block Alameda Ave (Stop No. 22668)
-11699123.1235,4805188.4926,7930742,22669,-105.095001,39.580638,3114153.09337322,1636630.19937257,active,77,8600 Block W Ken Caryl Ave {1303},E,2002,2002/03/01 00:00:00+00,600,,0,N,Ken Caryl,ROW,80128,0,Jefferson,M,West,,,,,,W Ken Caryl Av,S Estes Ct,,,,,0,8600 Block W Ken Caryl Ave {1303} (Stop No. 22669)
-11699195.592,4805220.7017,7930743,22670,-105.095652,39.580861,3113969.24207054,1636710.60876509,active,77,8600 Block W Ken Caryl Ave {1303},W,2002,2002/03/01 00:00:00+00,75,,0,N,Ken Caryl,ROW,80128,0,Jefferson,M,West,,,,,,W Ken Caryl Av,S Carr Ct,,,,,0,8600 Block W Ken Caryl Ave {1303} (Stop No. 22670)
-11694461.4238,4826678.7482,7930744,22674,-105.05312426,39.72926755,3125690.07655,1690824.40866,active,51,Sheridan Blvd & W 8th Ave,N,2010,2010/09/23 00:00:00+00,100,,0,C,Denver,0506600191000,80204,-1,Denver,N,West,,,SE,,AUGUST 2010,Sheridan Blvd,W 8th Av,,,,,0,Sheridan Blvd & W 8th Ave (Stop No. 22674)
-11684069.4959,4802395.5279,7930745,22676,-104.959772,39.561298,3152310.26231818,1629784.05822726,active,24,S University Blvd & Dad Clark Dr,N,2002,2002/03/01 00:00:00+00,75,,0,G,Highlands Ranch,222901299010,80126,0,Douglas,F,West,,,NE,,,S University Blvd,Dad Clark Dr,,,,,0,S University Blvd & Dad Clark Dr (Stop No. 22676)
-11684751.1067,4830838.929,7930746,22678,-104.965895,39.758003,3150162.72944563,1701424.14242682,active,28,Williams St & 29th Ave,N,2002,2002/03/01 00:00:00+00,50,,0,B,Denver,,80205,0,Denver,N,East,,,SE,,,Williams St,E 29th Av,,,,,0,Williams St & 29th Ave (Stop No. 22678)
-11696811.1358,4892849.7529,7930747,25167,-105.074232,40.184906,3118975.33178306,1856783.93999134,active,323,Pace St & Red Oak Dr {1103},S,2003,2003/05/01 00:00:00+00,25,,0,I,Longmont,,80501,0,Boulder,F,North,,,SW,,,Pace St,Red Oak Dr,,,,,0,Pace St & Red Oak Dr {1103} (Stop No. 25167)
-11696885.4547,4892350.1208,7930748,25168,-105.07489964,40.18147703,3118794.61642,1855533.76978,active,323,Mountain View Ave & Pace St {1103},W,2018,2018/05/17 00:00:00+00,100,,0,I,Longmont,,80504,-1,Boulder,F,North,,,NW,,JANUARY 2018,Pace St,Mountain View Av,,,,,0,Mountain View Ave & Pace St {1103} (Stop No. 25168)
-11685954.3567,4807293.9852,7930749,12279,-104.976704,39.595214,3147465.39787427,1642109.77421002,active,"0L, 66",Arapahoe Rd & S Kit Carson St,W,2002,2002/03/01 00:00:00+00,100,,0,H,Centennial,,80121,0,Arapahoe,F,West,,,NW,,,E Arapahoe Rd,S Kit Carson St,,,,,0,Arapahoe Rd & S Kit Carson St (Stop No. 12279)
-11679200.2689,4807282.4299,7930750,12281,-104.916031,39.595134,3164563.08112533,1642184.83108807,active,66,Arapahoe Rd & S Krameria Way  {1403},W,2002,2002/03/01 00:00:00+00,50,,0,G,Centennial,,80111,0,Arapahoe,N,East,,,NE,,SHELTER,E Arapahoe Rd,S Krameria Wy,,,,,0,Arapahoe Rd & S Krameria Way  {1403} (Stop No. 12281)
-11686843.3558,4807260.9053,7930751,12282,-104.98469,39.594985,3145215.43161995,1642013.49782564,active,"0L, 66",Arapahoe Rd & S Lee Ct,E,2002,2002/03/01 00:00:00+00,100,,0,H,Centennial,,80122,0,Arapahoe,F,West,,,SE,,,E Arapahoe Rd,S Lee Ct,,,,,0,Arapahoe Rd & S Lee Ct (Stop No. 12282)
-11686948.2176,4807289.5068,7930752,12283,-104.985632,39.595183,3144949.56854928,1642084.11394164,active,"0L, 66",Arapahoe Rd & S Lee Ct,W,2002,2002/03/01 00:00:00+00,100,,0,H,Centennial,,80121,0,Arapahoe,F,West,,,NW,,,E Arapahoe Rd,S Lee Ct,,,,,0,Arapahoe Rd & S Lee Ct (Stop No. 12283)
-11686595.3345,4807291.6749,7930753,12286,-104.982462,39.595198,3145842.83789234,1642094.65108852,active,"0L, 66",Arapahoe Rd & S Logan St,W,2002,2002/03/01 00:00:00+00,100,,0,H,Centennial,,80121,0,Arapahoe,F,West,,,NW,,,E Arapahoe Rd,S Logan St,,,,,0,Arapahoe Rd & S Logan St (Stop No. 12286)
-11694439.973,4846267.9227,7930754,16528,-105.05293153,39.86447039,3125501.91011,1740075.3545,active,53,Sheridan Blvd & W 92nd Ave,N,2010,2010/07/14 00:00:00+00,270,,0,J,Westminster,,80031,-1,Adams,F,North,http://gadget/busstops/shelterphotos/16528.jpg,,NE,,MAY 2010,Sheridan Blvd,W 92nd Av,,,,,0,Sheridan Blvd & W 92nd Ave (Stop No. 16528)
-11694450.4272,4847245.2468,7930755,16529,-105.05302544,39.87120886,3125463.47098,1742529.93042,active,53,Sheridan Blvd & City Center Dr,N,2010,2010/07/14 00:00:00+00,90,,0,J,Westminster,0171918300008,80031,-1,Adams,F,North,,,NE,,MAY 2010,Sheridan Blvd,W 96th Av,,,,,0,Sheridan Blvd & City Center Dr (Stop No. 16529)
-11694494.3521,4847127.2378,7930756,16530,-105.05342001,39.87039525,3125354.17457,1742233.00248,active,53,Sheridan Blvd & W 96th Ave,S,2010,2010/07/01 00:00:00+00,90,,0,J,Westminster,ROW,80020,-1,Jefferson,F,North,,,SW,,MAY 2010,Sheridan Blvd,W 96th Av,,,,,0,Sheridan Blvd & W 96th Ave (Stop No. 16530)
-11694444.9263,4847926.6268,7930757,16531,-105.05297601,39.87590643,3125468.92462,1744241.24588,active,53,Sheridan Blvd & W 98th Ave,N,2010,2010/07/14 00:00:00+00,70,,0,J,Westminster,0171918300008,80031,-1,Adams,N,North,,,NE,,MAY 2010,Sheridan Blvd,W 98th Av,,,,,0,Sheridan Blvd & W 98th Ave (Stop No. 16531)
-11694484.7767,4847777.1054,7930758,16532,-105.053334,39.87487562,3125370.29197,1743865.24491,active,53,Sheridan Blvd & W 98th Ave,S,2010,2010/07/01 00:00:00+00,70,,0,J,Westminster,29-134-01-007,80020,-1,Jefferson,N,North,,,NW,,MAY 2010,Sheridan Blvd,W 98th Av,,,,,0,Sheridan Blvd & W 98th Ave (Stop No. 16532)
-11694486.7776,4824014.4147,7930759,16536,-105.053352,39.710858,3125658.99069076,1684118.19603715,active,51,S Sheridan Blvd & W Alameda Ave,S,2002,2002/03/01 00:00:00+00,75,,0,D,Lakewood,ROW,80226,0,Jefferson,F,West,,,SW,,,S Sheridan Blvd,W Alameda Av,,,,,0,S Sheridan Blvd & W Alameda Ave (Stop No. 16536)
-11694467.1673,4823885.2289,7930760,16537,-105.05317584,39.70996527,3125710.1491,1683793.25169,active,51,S Sheridan Blvd & W Dakota Ave,N,2009,2009/03/02 00:00:00+00,160,,0,D,Denver,,80219,0,Denver,F,West,,,NE,,,S Sheridan Blvd,Dakota Ave,,,,,0,S Sheridan Blvd & W Dakota Ave (Stop No. 16537)
-11694485.6658,4823649.1824,7930761,16538,-105.053342,39.708334,3125666.3244083,1683198.81609409,active,51,S Sheridan Blvd & W Alaska Pl,S,2002,2002/03/01 00:00:00+00,120,,0,D,Lakewood,ROW,80226,0,Jefferson,F,West,,,SW,,,S Sheridan Blvd,W Alaska Pl,,,,,0,S Sheridan Blvd & W Alaska Pl (Stop No. 16538)
-11698611.8387,4865884.9431,7930762,17965,-105.090408,39.999599,3114759.57412857,1789252.18315174,active,"225, JUMP, LD",N Public Rd & E Geneseo St,N,2002,2002/03/01 00:00:00+00,75,,0,I,Lafayette,,80026,0,Boulder,F,North,,,NE,,,N Public Rd,E Geneseo St,,,,,0,N Public Rd & E Geneseo St (Stop No. 17965)
-11699959.7655,4894119.8899,7930763,17968,-105.10251661,40.19362215,3111057.72269,1859923.74543,active,324,Main St & 20th Ave {1103},S,2009,2009/09/10 00:00:00+00,60,,0,I,Longmont,,80501,0,Boulder,N,North,http://gadget/busstops/shelterphotos/17968.jpg,,NW,,,Main St,20th Av,,,,,0,Main St & 20th Ave {1103} (Stop No. 17968)
-11699680.1735,4865965.0964,7930764,17969,-105.10000503,40.00015055,3112069.80831,1789441.13373,active,"225, LD",Baseline Rd & Crossing Dr,E,2012,2012/11/09 00:00:00+00,75,,0,I,Lafayette,,80026,-1,Boulder,F,North,,,SW,,AUGUST 2012,W Baseline Rd,N Carr Av,,,,,1,Baseline Rd & Crossing Dr (Stop No. 17969)
-11698672.6179,4855515.7854,7930765,17973,-105.090954,39.928206,3114723.70318261,1763243.15605182,active,LD,US 287 & W 10th Ave {1104},S,2002,2002/03/01 00:00:00+00,175,,0,I,Broomfield,,80020,0,Broomfield,F,North,,,SW,,,Hwy 287,W 10th Ave,,,,,0,US 287 & W 10th Ave {1104} (Stop No. 17973)
-11719144.5607,4868368.5855,7930766,17985,-105.27485656,40.01668812,3063065.45798,1795297.34642,active,205,Downtown Boulder Station Gate L,NE,2017,2017/08/23 00:00:00+00,75,,999,O,Boulder,,80302,96,Boulder,F,North,,,NE,,LIQUOR MART,Canyon Blvd,15th St,,28,Boul,Downtown Boulder Station,0,Downtown Boulder Station Gate L (Stop No. 17985)
-11718606.714,4868438.9183,7930767,17987,-105.270025,40.017172,3064418.3877967,1795477.01751994,active,"205, BOLT",Canyon Blvd & 19th St,E,2002,2002/03/01 00:00:00+00,75,,0,O,Boulder,,80302,0,Boulder,F,North,,,SE,,,Canyon Blvd,19th St,,,,,0,Canyon Blvd & 19th St (Stop No. 17987)
-11700759.409,4815598.7957,7930768,14878,-105.1097,39.652677,3109897.32077578,1662852.27238403,active,"99, 99L",S Kipling St & W Hampden Ave,S,2002,2002/03/01 00:00:00+00,150,,0,N,Lakewood,ROW,80235,0,Jefferson,F,West,,,SW,,,S Kipling St,W Hampden Av Sr S,,,,,0,S Kipling St & W Hampden Ave (Stop No. 14878)
-11676059.6115,4821930.2817,7930769,21465,-104.887818,39.696454,3172264.71815926,1679142.84933112,active,11,Mississippi Ave & S Willow St,E,2002,2002/03/01 00:00:00+00,75,,0,E,Denver,,80247,0,Arapahoe,F,East,,,SE,,,E Mississippi Av,S Willow St,,,,,0,Mississippi Ave & S Willow St (Stop No. 21465)
-11684337.6644,4821431.4506,7930770,21466,-104.962181,39.693006,3151347.06729019,1677754.44761875,active,11,Louisiana Ave & S Gaylord St,W,2002,2002/03/01 00:00:00+00,125,,0,A,Denver,,80210,0,Denver,F,East,,,NW,,,E Louisiana Av,S Gaylord St,,,,,0,Louisiana Ave & S Gaylord St (Stop No. 21466)
-11686261.5997,4807271.4489,7930771,12288,-104.979464,39.595058,3146687.96091103,1642048.48368473,active,"0L, 66",Arapahoe Rd & S Pearl St,E,2002,2002/03/01 00:00:00+00,100,,0,H,Centennial,,80122,0,Arapahoe,F,West,,,SE,,,E Arapahoe Rd,S Penrose Ct,,,,,0,Arapahoe Rd & S Pearl St (Stop No. 12288)
-11686103.8631,4842330.2134,7930772,17211,-104.978047,39.837314,3146580.26096549,1730294.97804287,active,7,Washington St & 78th Ave,S,2002,2002/03/01 00:00:00+00,120,,0,K,Welby,0171934123001,80229,0,Adams,F,North,,,SW,,,Washington St,E 78th Pl,,,,,0,Washington St & 78th Ave (Stop No. 17211)
-11686094.6235,4846153.1485,7930773,17216,-104.977964,39.863679,3146548.37973773,1739899.31455266,active,"93L, 7",Washington St & Eppinger Blvd {1203},S,2002,2002/03/01 00:00:00+00,120,,0,K,Thornton,,80229,0,Adams,F,North,,,SW,,STOP MOVED FROM 95` TO 120,Washington St,Eppinger Blvd,,,,,1,Washington St & Eppinger Blvd {1203} (Stop No. 17216)
-11680971.4752,4826948.1899,7930774,11903,-104.931942,39.731129,3159769.65024398,1691692.85718055,active,10,9th Ave & Dahlia St,W,2005,2005/05/01 00:00:00+00,70,,0,A,Denver,,80220,0,Denver,F,East,,,NW,,,E 9th Av,Dahlia St,,,,,0,9th Ave & Dahlia St (Stop No. 11903)
-11682994.0835,4849266.2721,7930775,23718,-104.95011137,39.88514131,3154319.88229,1747763.76203,active,"104L, 104",104th Ave & Steele St {1203},W,2008,2008/05/12 00:00:00+00,1576,0,0,K,Thornton,,80233,0,Adams,F,North,,,NW,,,E 104th Ave,Steele St,,,,,0,104th Ave & Steele St {1203} (Stop No. 23718)
-11682985.1243,4849214.0398,7930776,23719,-104.9500309,39.88478125,3154343.25834,1747632.73617,active,"104L, 104",104th Ave & Steele St {1203},E,2008,2008/05/12 00:00:00+00,2640,0,0,K,Thornton,,80229,0,Adams,N,North,,,SW,,,E 104th Ave,Steele St,,,,,0,104th Ave & Steele St {1203} (Stop No. 23719)
-11715401.8259,4852427.3025,7930777,23721,-105.241235,39.906927,3072597.14325918,1755336.44518326,active,GS,CO 93 & Mile Post 11,S,2002,2002/03/01 00:00:00+00,7920,21120,0,L,Boulder,ROW,80303,0,Jefferson,M,North,,,,,,State Hwy 93,Western Aggregates,,,,,0,CO 93 & Mile Post 11 (Stop No. 23721)
-11690358.715,4823015.4103,7930778,23727,-105.016269,39.703954,3136105.13854949,1681656.77071749,active,11,W Exposition Ave & S Zuni St,W,2002,2002/03/01 00:00:00+00,50,,0,D,Denver,,80223,0,Denver,F,West,,,NW,,,W Exposition Ave,S Zuni St,,,,,0,W Exposition Ave & S Zuni St (Stop No. 23727)
-11690260.3096,4823005.1359,7930779,23728,-105.015385,39.703883,3136354.00111767,1681632.23393419,active,11,W Exposition Ave & S Zuni St,E,2002,2002/03/01 00:00:00+00,70,,0,D,Denver,,80223,0,Denver,F,West,,,SE,,,W Exposition Av,S Zuni St,,,,,0,W Exposition Ave & S Zuni St (Stop No. 23728)
-11669424.7456,4826323.7642,7930780,16060,-104.828216,39.726815,3188954.32679836,1690320.52548617,active,6,Potomac St & 6th Ave,N,2002,2002/03/01 00:00:00+00,125,,0,E,Aurora,,80011,0,Arapahoe,F,East,,,NE,,,Potomac St,E 6th Av,,,,,0,Potomac St & 6th Ave (Stop No. 16060)
-11687181.4346,4817206.4177,7930781,12481,-104.987727,39.663795,3144218.27297415,1667072.64063791,active,0,S Broadway & W Bates Ave,S,2002,2002/03/01 00:00:00+00,87,,0,D,Englewood,,80110,0,Arapahoe,F,East,http://gadget/busstops/shelterphotos/12481.jpg,,SW,,,S Broadway,W Bates Av,,,,,0,S Broadway & W Bates Ave (Stop No. 12481)
-11687188.2253,4811540.2655,7930782,12482,-104.987788,39.624601,3144281.59481963,1652796.09268395,active,"0L, 0",S Broadway & Belleview Ave,N,2002,2002/03/01 00:00:00+00,400,,0,H,Englewood,,80113,0,Arapahoe,M,West,http://gadget/busstops/shelterphotos/12482.jpg,,,,,S Broadway,E Belleview Av,,,,,0,S Broadway & Belleview Ave (Stop No. 12482)
-11667351.7518,4812643.0612,7930783,18285,-104.809594,39.632231,3194453.91548151,1655907.51042019,active,135,Smoky Hill Rd & S Chambers Rd,SE,2002,2002/03/01 00:00:00+00,90,,0,G,Aurora,,80015,0,Arapahoe,F,East,http://gadget/busstops/shelterphotos/18285.jpg,,SE,,,Smoky Hill Rd,S Chambers Rd,,,,,0,Smoky Hill Rd & S Chambers Rd (Stop No. 18285)
-11679388.8449,4799891.3291,7930784,25062,-104.917725,39.543953,3164205.20458529,1623539.58086824,active,402L,S University Blvd & Crossland Way {2014},E,2004,2004/05/01 00:00:00+00,500,501,0,H,Highlands Ranch,223108499001,80130,0,Douglas,M,East,,, ,,,S University Blvd,Crossland Wy,,,,,0,S University Blvd & Crossland Way {2014} (Stop No. 25062)
-11724482.1525,4793944.1084,7930785,25064,-105.322805,39.502743,3049999.69056405,1608051.66823226,active,CV,Mountain View PnR,W,2002,2002/03/01 00:00:00+00,75,,999,N,Conifer,61-271-04-008,80433,30,Jefferson,F,West,http://gadget/busstops/shelterphotos/25064.jpg,,NW,,PNR,*Mountain View Pnr,,,,,US285 / Mountain View,1,Mountain View PnR (Stop No. 25064)
-11706198.9293,4857692.7666,7930786,25067,-105.158564,39.943201,3095740.9300588,1768627.43258882,active,228,Rock Creek Pkwy & Pitkin Ave {1101},E,2002,2002/03/01 00:00:00+00,75,,0,L,Superior,,80027,0,Boulder,F,North,,,SE,,,Rock Creek Pkwy,Pitkin Av,,,,,0,Rock Creek Pkwy & Pitkin Ave {1101} (Stop No. 25067)
-11705816.3245,4857154.3913,7930787,25068,-105.155127,39.939493,3096709.81115607,1767280.26478212,active,228,Rock Creek Pkwy & Indiana St {1101},E,2002,2002/03/01 00:00:00+00,75,,0,L,Superior,,80027,0,Boulder,F,North,,,SE,,,Rock Creek Pkwy,Indiana St,,,,,0,Rock Creek Pkwy & Indiana St {1101} (Stop No. 25068)
-11705021.6154,4856887.6839,7930788,25069,-105.147988,39.937656,3098714.32354458,1766618.73313347,active,228,Rock Creek Pkwy & S 88th St {1101},E,2002,2002/03/01 00:00:00+00,75,,0,L,Superior,,80027,0,Boulder,F,North,,,SE,,,Rock Creek Pkwy,88th St,,,,,0,Rock Creek Pkwy & S 88th St {1101} (Stop No. 25069)
-11704782.4983,4856476.2387,7930789,25070,-105.14584,39.934822,3099320.70651843,1765588.66312445,active,228,Rock Creek Pkwy & Coalridge Dr {1101},S,2002,2002/03/01 00:00:00+00,75,,0,L,Superior,,80027,0,Boulder,F,North,,,SW,,,Rock Creek Pkwy,Coalridge Dr,,,,,0,Rock Creek Pkwy & Coalridge Dr {1101} (Stop No. 25070)
-11704942.5773,4855853.7323,7930790,25071,-105.147278,39.930534,3098923.50057596,1764025.00080328,active,228,Rock Creek Pkwy & Coalton Rd {1101},S,2002,2002/03/01 00:00:00+00,300,,0,L,Superior,,80027,0,Boulder,N,North,,,NW,,NORTH OF SAFEWAY ENTRANCE,Rock Creek Pkwy,Coalton Rd,,,,,0,Rock Creek Pkwy & Coalton Rd {1101} (Stop No. 25071)
-11696520.7654,4851685.2976,7930791,19556,-105.07162361,39.90181376,3120190.52767,1753653.7122,active,120,Main St & W 113th Pl {1104},N,2010,2010/06/15 00:00:00+00,45,,0,J,Westminster,29-013-15-011,80020,-1,Jefferson,F,North,,,NE,,MAY 2010,Pierce St,W 113th Av,,,,,0,Main St & W 113th Pl {1104} (Stop No. 19556)
-11696526.4825,4852831.0533,7930792,19558,-105.07167496,39.90970913,3120162.55921,1756529.83575,active,120,Main St & W 117th Ave {1104},N,2010,2010/06/15 00:00:00+00,60,,0,J,Broomfield,CNTY_BRMF,80020,-1,Broomfield,N,North,,,SE,,MAY 2010,Pierce St,W 117th Av,,,,,0,Main St & W 117th Ave {1104} (Stop No. 19558)
